"Back to Shipping Information","Quay lại Thông tin vận chuyển"
"Other items in your order","Các sản phẩm khác trong đơn hàng của bạn"
"Edit Items","Sửa sản phẩm"
"Shipping is not applicable.","Vận chuyển không khả dụng."
"Check Out with Multiple Addresses","Thanh toán với nhiều địa chỉ"
"Address %1 <span>of %2</span>","Địa chỉ %1 <span>của %2</span>"
"Shipping To","Vận chuyển đến"
"Shipping Method","Phương pháp vận chuyển"
"Order Review","Xem lại đơn hàng"
"Grand Total:","Tổng cộng:"
"Submitting order information...","Gửi thông tin đặt hàng..."
"Sorry, no quotes are available for this order right now.","Xin lỗi, hiện không có sản phẩm nào cho đơn hàng này."
"Continue to Billing Information","Continue to Billing Information"
"Back to Select Addresses","Quay lại Lựa chọn địa chỉ"
"Thank you for your purchase!","Cảm ơn bạn đã mua hàng!"
"Thanks for your order. We'll email you order details and tracking information.","Cảm ơn vì đơn hàng. Chúng tôi sẽ email chi tiết đơn hàng và thông tin theo dõi."
"Your order numbers are: ","Số đơn hàng của bạn là: "
"Your order number is: ","Số đơn hàng của bạn là: "
"No New Relic Application ID configured, cannot continue with Cron Event reporting","Không có ID Relic ứng dụng mới được cấu hình, không thể tiếp tục báo cáo Cron Event"
"The New Relic integration requires the newrelic-php5 agent, which is not installed. More information on installing the agent is available <a target=""_blank"" href=""%1"">here</a>.","Tích hợp Relic mới yêu cầu newrelic-php5, mà chưa được cài đặt. Thông tin thêm về cài đặt đã có sẵn  <a target=""_blank"" href=""%1"">here</a>."
"Delete Selected Problems","Xóa các vấn đề đã chọn"
"Unsubscribe Selected","Hủy đăng ký được chọn"
"Save Newsletter","Lưu bản tin"
"Save and Resume","Lưu và tiếp tục"
"View Newsletter","Xem bản tin"
"Edit Newsletter","Sửa bản tin"
"Queue Information","Thông tin chờ xử lý"
"Queue Date Start","Ngày bắt đầu chờ xử lý"
"Subscribers From","Người đăng ký từ"
"Sender Name","Tên người gửi"
"Sender Email","Email người gửi"
"Newsletter Styles","Kiểu bản tin"
"Start","Bắt đầu"
"Pause","Tạm dừng"
"Do you really want to cancel the queue?","Bạn có thực sự muốn hủy hàng đợi?"
"Resume","Tiếp tục"
"Newsletter Templates","Mẫu bản tin"
"Return HTML Version","Trở về phiên bản HTML"
"Save As","Lưu dưới dạng"
"Edit Newsletter Template","Sửa mẫu bản tin"
"New Newsletter Template","Mẫu bản tin mới"
"No Templates Found","Không tìm thấy mẫu"
"Added","Đã thêm"
"Updated","Đã cập nhật"
"Sender","Người gửi"
"Template Type","Loại mẫu
"Queue Newsletter","Bản tin đang chờ xử lý"
"We unsubscribed the people you identified.","Chúng tôi đã hủy đăng ký những người bạn xác định"
"The problems you identified have been deleted.","Những vấn đề bạn xác định đã được xóa."
"Newsletter Problems Report","Báo cáo bản tin có vấn đề"
"Newsletter Problem Reports","Báo cáo bản tin có vấn đề"
"Newsletter Queue","Danh sách bản tin"
"Edit Queue","Sửa hàng đợi"
"Please correct the newsletter template and try again.","Vui lòng sửa mẫu bản tin và thử lại."
"You saved the newsletter queue.","Bạn đã lưu danh sách bản tin."
"Newsletter Subscribers","Người đăng ký nhận bản tin"
"Subscribers","Người đăng ký"
"Please select one or more subscribers.","Vui lòng chọn một hoặc nhiều người đăng ký."
"Total of %1 record(s) were deleted.","Tổng cộng %1 bản ghi đã bị xóa."
"The newsletter template has been deleted.","Mẫu bản tin đã bị xóa."
"We can't delete this template right now.","Không thể xóa mẫu này"
"Create Newsletter Template","Tạo mẫu bản tin"
"The newsletter template has been saved.","Mẫu bản tin đã được lưu."
"Something went wrong while saving this template.","Có vấn đề khi lưu mẫu này."
"Newsletter Subscription","Đăng ký nhận bản tin"
"Something went wrong while saving your subscription.","Có vấn đề khi lưu đăng ký theo dõi của bạn."
"We saved the subscription.","Đã lưu đăng ký theo dõi."
"We removed the subscription.","Đã xóa đăng ký theo dõi."
"Your subscription has been confirmed.","Đăng ký theo dõi của bạn đã được xác nhận."
"This is an invalid subscription confirmation code.","Đây là một mã xác nhận đăng ký không đúng."
"This is an invalid subscription ID.","Đây là một ID đăng ký không đúng."
"This email address is already assigned to another user.","Địa chỉ email này đã được đăng ký."
"Sorry, but the administrator denied subscription for guests. Please <a href=""%1"">register</a>.","Xin lỗi, nhưng hệ thống từ chối đăng ký dành cho khách. Vui lòng <a href=""%1"">register</a>."
"Please enter a valid email address.","Vui lòng nhập một địa chỉ email đúng."
"The confirmation request has been sent.","Yêu cầu xcas nhận đã được gửi."
"Thank you for your subscription.","Cảm ơn vì bạn đã đăng ký."
"There was a problem with the subscription: %1","Có vấn đề với việc đăng ký: %1"
"Something went wrong with the subscription.","Có vấn đề với việc đăng ký."
"You unsubscribed.","Bạn đã hủy đăng ký."
"Something went wrong while unsubscribing you.","Có vấn đề khi hủy đăng ký của bạn."
"Cancelled","Đã hủy"
"There are no subscribers selected.","Không có người đăng ký nào được chọn."
"You selected an invalid queue.","Bạn đã chọn một hàng đợi không đúng."
"We cannot mark as received subscriber.","Không thể đánh dấu như đăng ký đã nhận được."
"Duplicate template code","Tạo bản sao mã giao diện"
"Follow this link to unsubscribe <!-- This tag is for unsubscribe link  --><a href=""{{var subscriber.getUnsubscriptionLink()}}"">{{var subscriber.getUnsubscriptionLink()}}</a>","Ấn vào liên kết này để hủy đăng ký <!-- Hủy bỏ đăng ký  --><a href=""{{var subscriber.getUnsubscriptionLink()}}"">{{var subscriber.getUnsubscriptionLink()}}</a>"
"Choose Store View:","Chọn xem cửa hàng:"
"Newsletter Message Preview","Xem trước thông báo bản tin"
"Add to Queue","Thêm vào hàng đợi"
"Are you sure that you want to strip all tags?","Bạn có chắc chắn rằng bạn muốn gỡ bỏ tất cả các thẻ?"
"Please enter a new template name.","Vui lòng nhập một tên mẫu mới."
" Copy"," Sao chép"
"Sign Up for Our Newsletter:","Đăng ký bản tin của chúng tôi:"
"Enter your email address","Nhập địa chỉ email của bạn"
"Subscribe","Đăng ký"
"Make Check payable to:","Thực hiện thanh toán được bằng Séc đến:"
"Send Check to:","Gửi Séc đến:"
"Purchase Order Number","Số đơn hàng"
"Make Check payable to: %1","Thực hiện thanh toán được bằng Séc đến: %1"
"Purchase Order Number: %1","Số đơn hàng: %1"
"Make Check payable to","Thực hiện thanh toán được bằng Séc đến"
"Send Check to","Gửi Séc đến"
"Shipping Price","Giá vận chuyển"
"Export CSV","Xuất CSV"
"Store Pickup","Nhận hàng tại cửa hàng"
"Weight vs. Destination","Trọng lượng vs. Điểm đến"
"Price vs. Destination","Giá vs. Điểm đến"
"# of Items vs. Destination","# sản phẩm vs. Điểm đến"
"Weight (and above)","Trọng lượng (và hơn)"
"Order Subtotal (and above)","Tổng đơn hàng (và hơn)"
"# of Items (and above)","# sản phẩm (và hơn)"
"Please correct Table Rate code type: %1.","Vui lòng sửa loại mã bảng giá: %1."
"Please correct Table Rate code for type %1: %2.","Vui lòng sửa mã bảng giá cho loại %1: %2."
"Per Order","Mỗi đơn hàng"
"Per Item","Mỗi sản phẩm"
"Please correct Table Rates File Format.","Vui lòng sửa định dạng tập tin bảng giá."
"Something went wrong while importing table rates.","Có vấn dề khi nhập bảng giá."
"We couldn't import this file because of these errors: %1","Không thể nhập tệp này vì những lỗi sau: %1"
"Please correct Table Rates format in the Row #%1.","Vui lòng sửa định dạng bảng giá ở Hàng #%1."
"Please correct Country ""%1"" in the Row #%2.","Vui lòng sửa Quốc gia ""%1"" ở Dòng #%2."
"Please correct Region/State ""%1"" in the Row #%2.","Vui lòng sửa Vùng/Bang ""%1"" ở Hàng #%2."
"Please correct %1 ""%2"" in the Row #%3.","Vui lòng sửa %1 ""%2"" ở Hàng #%3."
"Please correct Shipping Price ""%1"" in the Row #%2.","Vui lòng sửa Giá vận chuyển ""%1"" ở Hàng #%2."
"Duplicate Row #%1 (Country ""%2"", Region/State ""%3"", Zip ""%4"" and Value ""%5"")","Sao chép dòng #%1 (Quốc gia ""%2"", Vùng/Bang ""%3"", Zip ""%4"" và Giá trị ""%5"")"
"Free Shipping","Vận chuyển miễn phí"
"For matching items only","Chỉ mục phù hợp"
"For shipment with matching items","Đối với lô hàng với các mặt hàng phù hợp"
"Export VCL for Varnish ","Xuất VCL cho Varnish "
"Ttl value ""%1"" is not valid. Please use only numbers equal or greater than zero.","Giá trị ttl ""%1"" không đúng. Vui lòng chỉ dùng số bằng hoặc lớn hơn 0."
"Built-in Application (Not Recommended for Production Use)","Ứng dụng gắn liền (Không khuyến nghị cho sử dụng sản xuất)"
"Varnish Caching","Varnish Caching"
"We cannot retrieve the payment method model object.","Không thể lấy đối tượng mẫu thông tin thanh toán."
"We cannot retrieve the payment info model object.","Không thể lấy đối tượng mẫu thông tin thanh toán."
"Switch/Solo/Maestro Issue Number","Số phát hành thẻ Switch/Solo/Maestro"
"Switch/Solo/Maestro Start Date","Ngày bắt đầu thẻ Switch/Solo/Maestro"
"We cannot retrieve the transparent payment method model object.","Không thể lấy đối tượng mẫu thông tin thanh toán."
"Command %1 does not exist.","Lệnh %1 không tồn tại."
"Wrong gateway response format.","Sai định dạng cổng phản hồi."
"Validator for field %1 does not exist.","Xác nhận cho trường %1 không tồn tại."
"Discount","Chiết khấu"
"All Allowed Countries","Các quốc gia được cho phép"
"Specific Countries","Các quốc gia cụ thể"
"The payment method you requested is not available.","Phương pháp thanh toán yêu cầu không khả dụng."
"The payment disallows storing objects.","Giao dịch thanh toán không cho phép đối tượng đang lưu trữ."
"We cannot retrieve the payment method code.","Không thể lấy mã thông tin thanh toán."
"We cannot retrieve the payment information object instance.","Không thể lấy thực thể mẫu thông tin thanh toán."
"You can't use the payment type you selected to make payments to the billing country.","Không thể dùng loại thanh toán được lựa chọn để thanh toán đến quốc gia đang thanh toán."
"The order action is not available.","Hoạt động đặt hàng không tồn tại."
"The authorize action is not available.","Hoạt động ủy quyền không tồn tại."
"The capture action is not available.","Hoạt động xác nhận giao dịch không tồn tại."
"The refund action is not available.","Hoạt động hoàn tiền không tồn tại."
"The void action is not available.","Hoạt động hủy bỏ không tồn tại."
"The payment review action is unavailable.","Hoạt động xem lại thanh toán không tồn tại."
"The credit card number doesn't match the credit card type.","Số thẻ tín dụng không khớp với loại thẻ tín dụng."
"Invalid Credit Card Number","Số thẻ tín dụng không đúng"
"This credit card type is not allowed for this payment method.","Loại thẻ tín dụng không được phép cho phương pháp thanh toán này."
"Please enter a valid credit card verification number.","Vui lòng nhập số xác nhận thẻ tín dụng đúng."
"Please enter a valid credit card expiration date.","Vui lòng nhập ngày hết hạn thẻ tín dụng đúng."
"%1 class doesn't implement \Magento\Payment\Model\MethodInterface","Loại %1 không áp dụng \Magento\Payment\Model\MethodInterface"
"Switch/Solo/Maestro Only","Chỉ có thẻ Switch/Solo/Maestro"
"Issue Number","Số phát hành"
"Start Date","Ngày bắt đầu"
" is not available. You still can process offline actions."," không khả dụng.Bạn vẫn có thể thực hiện các hoạt động offline."
"We'll ask for your payment details before you place an order.","Chúng tôi sẽ hỏi thông tin thanh toán trước khi bạn đặt hàng."
"Credit Card Information","Thông tin thẻ tín dụng"
"Billing Agreements","Thỏa thuận thanh toán"
"Reference ID","ID tham khảo"
"Billing Agreement #%1","Thỏa thuận thanh toán #%1"
"Related Orders","Các đơn hàng liên quan"
"Billing Agreement View","Xem thỏa thuận thanh toán"
"View Transaction Details","Xem chi tiết thanh toán"
"Reference Information","Thông tin tham khảo"
"Transaction Information","Thông tin thanh toán"
"PayPal Fee Information","Thông tin phí Paypal"
"PayPal Settlement Reports","Báo cáo giải quyết PayPal"
"We are connecting to the PayPal SFTP server to retrieve new reports. Are you sure you want to continue?","Đang kết nối đến máy chủ Paypal SFTP để lấy báo cáo mới. Bạn có chắc là muốn tiếp tục?"
"Fetch Updates","Tải cập nhật"
"button_label","button_label"
"sandbox_button_label","sandbox_button_label"
"Help","Trợ giúp"
"View Demo","Xem Demo"
"See terms","Xem điều khoản"
"You will be redirected to the PayPal website.","Bạn sẽ được chuyển đến trang web Paypal."
"You will be redirected to the PayPal website when you place an order.","Bạn sẽ được chuyển đến trang web Paypal khi đặt hàng."
"Would you like to sign a billing agreement to streamline further purchases with PayPal?","Bạn có muốn ký thỏa thuận thanh toán để xét duyệt cho các lần mua hàng sau với PayPal?"
"Please specify the correct billing agreement ID and try again.","Vui lòng xác định ID thỏa thuận thanh toán và thử lại."
"You canceled the billing agreement.","Bạn đã hủy thỏa thuận thanh toán."
"We can't cancel the billing agreement.","Không thể hủy thỏa thuận thanh toán."
"You deleted the billing agreement.","Bạn đã xóa thỏa thuận thanh toán."
"We can't delete the billing agreement.","Không thể xóa thỏa thuận thanh toán."
"Reports","Báo cáo"
"View Transaction","Xem giao dịch"
"We found nothing to fetch because of an empty configuration.","Không thể nạp vì cấu hình trống."
"We fetched %1 report rows from ""%2@%3.""","Đã tải %1 hàng báo cáo từ ""%2@%3."""
"We can't fetch reports from ""%1@%2.""","Không thẻ tải báo cáo từ ""%1@%2."""
"The billing agreement ""%1"" has been canceled.","Thỏa thuận thanh toán ""%1"" đã bị từ chối."
"The billing agreement ""%1"" has been created.","Thỏa thuận thanh toán  ""%1"" đã được tạo."
"We couldn't finish the billing agreement wizard.","Không thể hoàn tất hướng dẫn thỏa thuận thanh toán."
"We can't start the billing agreement wizard.","Không thể bắt đầu hướng dẫn thỏa thuận thanh toán."
"Billing Agreement # %1","Thỏa thuận thanh toán # %1"
"We can't initialize Express Checkout.","Không thể khởi tạo Thanh toán nhanh."
"PayPal Express Checkout Token does not exist.","Token Thanh toán nhanh Paypal không tồn tại."
"A wrong PayPal Express Checkout Token is specified.","Token Thanh toán nhanh Paypal sai."
"Express Checkout and Order have been canceled.","Thanh toán nhanh và Đơn hàng đã bị hủy."
"Express Checkout has been canceled.","Thanh toán nhanh đã bị hủy."
"Unable to cancel Express Checkout","Không thể hủy Thanh toán nhanh"
"We can't process Express Checkout approval.","Không thể tiến hành chấp thuận Thanh toán nhanh."
"We can't initialize Express Checkout review.",Không thể khởi tạo xem lại Thanh toán Nhanh."
"To check out, please sign in with your email address.","Để thanh toán, vui lòng đăng nhập với địa chỉ email của bạn."
"We can't start Express Checkout.","Không thể bắt đầu Thanh toán nhanh"
"Your payment has been declined. Please try again.","Thanh toán của bạn bị từ chối. Vui lòng thử lại."
"Requested payment method does not match with order.","Phương pháp thanh toán yêu cầu không khớp với đơn hàng."
"We can't contact the PayPal gateway.","Không thể liên lạc với cổng Paypal."
"PayPal response hasn\'t required fields.","Phản hồi PayPal không yêu cầu trường bắt buộc."
"Something went wrong while processing your order.","Có vấn đề khi xử lý đơn hàng."
"PayPal gateway has rejected request. %1","Cổng Paypal đã từ chối yêu cầu. %1"
"The PayPal gateway rejected the request. %1","Cổng Paypal đã từ chối yêu cầu. %1"
"I'm sorry - but we were not able to process your payment. Please try another payment method or contact us so we can assist you.","Xin lỗi - nhưng chúng tôi không thể tiến hành thanh toán của bạn. Vui lòng thử phương pháp thanh toán khác hoặc liên hệ với chúng tôi để được hỗ trợ."
"I'm sorry - but we are not able to complete your transaction. Please contact us so we can assist you.","Xin lỗi - nhưng chúng tôi không thể tiến hành giao dịch của bạn. Vui lòng liên hệ với chúng tôi để được hỗ trợ.."
"The payment method code is not set.","Mã phương pháp thanh toán chưa được thiết lập."
"The reference ID is not set.","ID tham khảo chưa được thiết lập."
"Unable to save Billing Agreement:","Không thể lưu Thỏa thuận thanh toán:"
"The customer ID is not set.","ID khách hàng chưa được thiết lập."
"The Billing Agreement status is not set.","Tình trạng Thủa thuận thanh toán chưa được thiết lập"
"The PayPal certificate does not exist.","Chứng nhận Paypal không tồn tại."
"We prefer PayPal (150 X 60)","Chúng tôi ưa chuộng Paypal (150 X 60)"
"We prefer PayPal (150 X 40)","Chúng tôi ưa chuộng Paypal (150 X 40)"
"Now accepting PayPal (150 X 60)","Hiện đang chấp nhận Paypal (150 X 60)"
"Now accepting PayPal (150 X 40)","Hiện đang chấp nhận Paypal (150 X 40)"
"Payments by PayPal (150 X 60)","Thanh toán bằng Paypal (150 X 60)"
"Payments by PayPal (150 X 40)","Thanh toán bằng Paypal (150 X 40)"
"Shop now using (150 X 60)","Mua ngay bây giờ sử dụng (150 X 60)"
"Shop now using (150 X 40)","Mua ngay bây giờ sử dụng (150 X 40)"
"Shortcut","Lối tắt"
"Acceptance Mark Image","Hình ảnh đánh dấu chấp nhận"
"Authorization","Ủy quyền"
"Sale","Bán"
"For Virtual Quotes Only","Chỉ dành cho sản phẩm ảo"
"Auto","Tự động"
"Ask Customer","Hỏi khách hàng"
"IPN (Instant Payment Notification) Only","Chỉ chấp nhận IPN (thông báo thanh toán tức thì)"
"API Signature","Chữ ký API"
"API Certificate","Giấy chứng nhận API"
"The ordering amount of %1 is pending approval on the payment gateway.","Số lượng đặt hàng %1 đang chờ phê duyệt ở cổng thanh toán."
"Ordered amount of %1","Số lượng đặt hàng %1"
"We'll authorize the amount of %1 as soon as the payment gateway approves it.","Sẽ ủy quyền số lượng 1% ngay khi cổng thanh toán chấp nhận."
"The authorized amount is %1.","Số lượng được ủy quyền là %1."
"The maximum number of child authorizations is reached.","Đã đạt đến số lượng tối đa của ủy quyền con."
"PayPal can't process orders with a zero balance due. To finish your purchase, please go through the standard checkout process.","Paypal không thể xử lý đơn hàng với số dư 0. Để hoàn thành mua hàng, vui lòng sử dụng quá trình thanh toán thông thường."
"A payer is not identified.","Không xác định được người thanh toán."
"Cannot get secure form URL from PayPal","Không thể lấy định dạng URL từ Paypal"
"Last Transaction ID","ID giao dịch gần nhất"
"This customer didn't include a confirmed address.","Khách hàng này không bao gồm địa chỉ đã xác nhận."
"The payment is authorized but not settled.","Thanh toán được ủy quyền nhưng chưa được giải quyết."
"The payment eCheck is not cleared.","Thanh toán eCheck chưa được xóa."
"The merchant holds a non-U.S. account and doesn't have a withdrawal mechanism.","Người bán có tài khoản không thuộc nước Mỹ và không có cơ chế rút tiền."
"The payment currency doesn't match any of the merchant's balances currency.","Ngoại tệ thanh toán không phù hợp với bất kỳ ngoại tệ nào của số dư người bán."
"The payment is pending while it is being reviewed by PayPal for risk.","Đang chờ thanh toán trong khi được xem xét lại các rủi ro bởi PayPal."
"The payment is pending because it was made to an email address that is not yet registered or confirmed.","Đang chờ thanh toán vì nó được thực hiện tới địa chỉ email chưa được đăng ký hoặc xác nhận."."
"The merchant account is not yet verified.","Tài khoản thương mại chưa được xác thực."
"The payment was made via credit card. In order to receive funds merchant must upgrade account to Business or Premier status.","Thanh toán thực hiện thông qua thẻ tín dụng. Để nhận được thanh toán người bán phải cập nhật tài khoản sang trạng thái Cao cấp hoặc Thương gia.""
"Sorry, but something went wrong. Please contact PayPal customer service.","Xin lỗi nhưng đã có vấn đề xảy ra. Vui lòng liên hệ dịch vụ khách hàng của Paypal."
"A reversal has occurred on this transaction due to a chargeback by your customer.","Một hoàn trả đã xảy ra trên giao dịch này vì sự hoàn trả từ khách hàng của bạn."
"A reversal has occurred on this transaction due to your customer triggering a money-back guarantee.","Một hoàn trả đã xảy ra trên giao dịch này vì khách hàng của bạn khởi động cam kết hoàn tiền."
"A reversal has occurred on this transaction due to a complaint about the transaction from your customer.","Một hoàn trả đã xảy ra trên giao dịch này vì phàn nàn về giao dịch từ khách hàng của bạn."
"A reversal has occurred on this transaction because you have given the customer a refund.","A reversal has occurred on this transaction because you have given the customer a refund."
"Reversal of an adjustment.","Hoàn trả của một điều chỉnh."
"Transaction reversal due to fraud detected by PayPal administrators.","Hoàn trả giao dịch vì hành vi lừa đảo phát hiện bởi quản trị viên PayPal."
"Transaction reversal by PayPal administrators.","Hoàn trả giao dịch bởi quản trị viên PayPal."
"Reimbursement for a chargeback.","Bồi thưởng cho một hoàn trả."
"Settlement of a chargeback.","Giải quyết một hoàn trả."
"A reversal has occurred on this transaction because of a customer dispute suspecting unauthorized spoof.","Một hoàn trả đã xảy ra trên giao dịch này vì một tranh chấp khách hàng bị nghi ngờ là hành vi lừa đảo."
"Buyer claims that he did not receive goods or service.","Người mua phàn nàn rằng họ không nhận được sản phẩm hoặc dịch vụ."
"Buyer claims that the goods or service received differ from merchant’s description of the goods or service.","Người mua phàn nàn rằng sản phẩm hoặc dịch vụ mà họ nhận được không giống như mô tả của người bán."
"Buyer claims that he/she did not authorize transaction.","Người mua phàn nàn rằng họ không ủy quyền giao dịch."
"A case that has been resolved and close requires a reimbursement.","Một trường hợp mà đã được xử lý và đóng lại yêu cầu hoàn lại."
"Buyer claims that a possible duplicate payment was made to the merchant.","Người mua phàn nàn rằng có thể có một bản sao thanh toán đã được thực hiện tới người bán."
"Buyer claims that the received merchandise is unsatisfactory, defective, or damaged.","Người mua phàn nàn rằng họ nhận được hàng hóa không như mong muốn hoặc bị hư hỏng."
"Unknown reason. Please contact PayPal customer service.","Không rõ nguyên nhân. Vui lòng liên hệ dịch vụ khách hàng PayPal."
"Payer ID","ID người thanh toán"
"Payer Email","Email người thanh toán"
"Payer Status","Tình trạng người thanh toán"
"Payer Address ID","Địa chỉ ID người thanh toán"
"Payer Address Status","Tình trạng địa chỉ người thanh toán"
"Merchant Protection Eligibility","Trách nhiệm bảo vệ thương mại"
"Triggered Fraud Filters","Kích hoạt bộ lọc lừa đảo"
"Last Correlation ID","ID liên hệ gần nhất"
"Address Verification System Response","Trả lời hệ thống xác nhận địa chỉ"
"CVV2 Check Result by PayPal","Kết quả kiểm tra CVV2 bởi PayPal"
"AVS Street Match","AVS Street Match"
"AVS zip","AVS zip"
"International AVS response","Phản hồi AVS quốc tế"
"Buyer's Tax ID","ID thuế của người mua"
"Buyer's Tax ID Type","Loại ID thuế của người mua"
"Chargeback","Hoàn trả"
"Complaint","Phàn nàn"
"Dispute","Tranh chấp"
"Matched Address only (no ZIP)","Chỉ có địa chỉ phù hợp (không có mã bưu chính)"
"Matched Address only (no ZIP) International","Chỉ có địa chỉ phù hợp (không có mã bưu chính) Quốc tế"
"No Details matched","Không có chi tiết phù hợp"
"No Details matched. International","hông có chi tiết phù hợp. Quốc tế"
"Exact Match.","Khớp chính xác."
"Exact Match. Address and Postal Code. International","Khớp chính xác địa chỉ và mã bưu chính quốc tế"
"Exact Match. Address and Postal Code. UK-specific","Khớp chính xác địa chỉ và mã bưu chính của nước Anh"
"N/A. Not allowed for MOTO (Internet/Phone) transactions","N/A. Không được phép cho giao dịch MOTO (Internet/Điện thoại)"
"N/A. Global Unavailable","N/A. Không khả dụng trên toàn cầu"
"N/A. International Unavailable","N/A. Không khả dụng trên quốc tế"
"Matched five-digit ZIP only (no Address)","Matched five-digit ZIP only (no Address)"
"Matched Postal Code only (no Address)","Matched Postal Code only (no Address)"
"N/A. Retry","N/A. Retry"
"N/A. Service not Supported","N/A. Service not Supported"
"N/A. Unavailable","N/A. Unavailable"
"Matched whole nine-didgit ZIP (no Address)","Chỉ có 5-số mã bưu chính phù hợp (không địa chỉ)"
"Yes. Matched Address and five-didgit ZIP","Có. Địa chỉ và năm-chữ số ZIP phù hợp"
"All the address information matched","Tất cả thông tin địa chỉ phù hợp"
"None of the address information matched","Không có thông tin địa chỉ nào phù hợp"
"Part of the address information matched","Một phần thông tin địa chỉ phù hợp"
"N/A. The merchant did not provide AVS information","N/A. Người bán không cung cấp thông tin AVS"
"N/A. Address not checked, or acquirer had no response. Service not available","N/A. Địa chỉ chưa được chọn, hoặc người mua chưa trả lời. Dịch vụ không có sẵn"
"Matched (CVV2CSC)","Phù hợp (CVV2CSC)"
"No match","Không phù hợp"
"N/A. Not processed","N/A. Không được xử lý"
"N/A. Service not supported","N/A. Dịch vụ không được hỗ trợ"
"N/A. Service not available","N/A. Dịch vụ không có sẵn"
"N/A. No response","N/A. Không có phản hồi"
"Matched (CVV2)","Phù hợp (CVV2)"
"N/A. The merchant has not implemented CVV2 code handling","N/A. Người bán không thực hiện xử lý mã CVV2"
"N/A. Merchant has indicated that CVV2 is not present on card","N/A. Người bán đã chỉ ra rằng CVV2 không hiện diện trên thẻ"
"CNPJ","CNPJ"
"CPF","CPF"
"Note: %1","Ghi nhớ: %1"
"IPN ""%1"". Case type ""%2"". Case ID ""%3"" %4","IPN ""%1"". Loại trường hợp ""%2"". ID trường hợp ""%3"" %4"
"IPN ""%1"". A dispute has been resolved and closed. %2 Transaction amount %3.","IPN ""%1"". Một tranh chấp đã được giải quyết và đóng lại. %2 Số tiền giao dịch %3."
"You notified customer about invoice #%1.","Bạn đã thông báo khách hàng về hóa đơn #%1."
"IPN ""%1"". %2 Transaction amount %3. Transaction ID: ""%4""","IPN ""%1"". %2 Số tiền giao dịch %3. ID giao dịch: ""%4"""
"You notified customer about creditmemo #%1.","Bạn đã thông báo khách hàng về chứng từ ghi có #%1."
"IPN ""%1""","IPN ""%1"""
"Payflow PNREF: #%1.","Payflow PNREF: #%1."
"Unable to fetch transaction details.","Không thể tải chi tiết giao dịch."
"Transaction has been declined","Giao dịch đã bị từ chối"
"Error processing payment, please try again later.","Lỗi xử lý thanh toán, vui lòng thử lại sau."
"We cannot send the new order email.","Không thể gửi email đơn hàng mới."
"You cannot void a verification transaction.","Không thể hủy giao dịch xác minh."
"You need an authorization transaction to void.","Bạn cần một giao dịch ủy quyền để hủy."
"We can't issue a refund transaction because there is no capture transaction.","Không thể cấp giao dịch hoàn trả vì không có giao dịch xác nhận."
"We cannot create a target file for reading reports.","Không thể tạo tệp mục tiêu cho các báo cáo đang đọc."
"Report Date","Ngày báo cáo"
"Merchant Account","Tài khoản thương mại"
"Transaction ID","ID giao dịch"
"Invoice ID","ID hóa đơn"
"PayPal Reference ID","ID tham chiếu Paypal"
"PayPal Reference ID Type","Loại ID tham chiếu Paypal"
"Event Code","Mã sự kiện"
"Event","Sự kiện"
"Finish Date","Ngày hoàn thành"
"Debit or Credit","Thẻ ghi nợ hoặc thẻ tín dụng"
"Gross Amount","Tổng số tiền"
"Fee Debit or Credit","Phí ghi nợ hoặc tín dụng"
"Fee Amount","Số tiền phí"
"Order ID","ID đặt hàng"
"Preapproved Payment ID","ID Thanh toán chấp thuận trước"
"Subscription ID","ID đăng ký theo dõi"
"Credit","Tín dụng"
"Debit","Ghi nợ"
"ACH Deposit (Hold for Dispute or Other Investigation)","Tiền đặt cọc ACH (Giữ cho tranh chấp hoặc các điều tra khác)"
"ACH Deposit (Reversal)","Tiền đặt cọc ACH (Hoàn trả)"
"ACH Funding for Funds Recovery from Account Balance","ACH Funding for Funds Recovery from Account Balance"
"ACH Withdrawal","Rút tiền ACH"
"Account-to-Account Payment, initiated by PayPal","Thanh toán chuyển khoản, bắt đầu với PayPal"
"Auction Payment other than through eBay","Thanh toán đấu giá khác ngoài eBay"
"AutoSweep","Quét tự động"
"Available Balance","Số dư có sẵn"
"Balance Manager Account Bonus","Quản lý tài khoản thưởng"
"Bonus for first ACH Use","Tiền thưởng cho lần sử dụng ACH đầu tiên"
"Buyer Credit Payment","Thanh toán tín dụng của người mua"
"Charge-off","Khoản nợ"
"Coupon Redemption","Phiếu giảm giá"
"Currency Conversion required to cover negative balance","Chuyển đổi ngoại tệ được yêu cầu để trang trải số dư âm"
"Debit Card Cash Back","Thẻ ghi nợ thu hồi tiền mặt"
"Debit Card Transaction","Giao dịch thẻ ghi nợ"
"Direct Payment API","Thanh toán trực tiếp API"
"EFT Funding (German banking)","Quỹ EFT (Ngân hàng Đức)"
"Express Checkout APIs","APIs thanh toán nhanh"
"Fee Reversal","Hoàn trả phí"
"Fee: Foreign ACH Withdrawal","Phí: Rút tiền nước ngoài ACH"
"Fee: Mass Pay Request","Phí: Yêu cầu trả tiền hàng loạt"
"Fee: Web Site Payments Pro Account Monthly","Phí: Tài khoản pro thanh toán website hàng tháng"
"Fee: WorldLink Check Withdrawal","Phí: Rút tiền để phát hành séc trên toàn thế giới"
"Funding","Đang thanh toán"
